ems_id,monitoring_location,date,nh3,ph,temp_ems,month,temp_monthly,temp,temp_source,wqg_limit,exceeds,station
0400297,BULKLEY RIVER U/S HOUSTON STP,1999-07-14,0.04,7.58,13.8,7,18.159218691588784,13.8,measured,1.798311699956499,FALSE,U/S Houston STP
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,1975-05-20,0.011,7.4,7.5,5,8.656101618705035,7.5,measured,1.8919349202211992,FALSE,D/S Houston STP Outfall
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,1997-07-16,0.041,7.03,14.1,7,18.159218691588784,14.1,measured,1.7824326868274367,FALSE,D/S Houston STP Outfall
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,1999-04-14,0.13,6.83,1.9,4,3.644079740380158,1.9,measured,2.0206839821749414,FALSE,D/S Houston STP Outfall
0400297,BULKLEY RIVER U/S HOUSTON STP,2000-09-13,0.02,7.07,9.5,9,13.11209086694483,9.5,measured,1.850763146319925,FALSE,U/S Houston STP
0400296,BULKLEY RIVER DOWSTREAM PE00287 HOUSTON SEWAGE,1987-11-16,0.005,7.5,NA,11,0.9454739776951667,0.9454739776951667,monthly_climatology,2.052849769708623,FALSE,D/S Houston Sewage (2.4 km)
0400297,BULKLEY RIVER U/S HOUSTON STP,1987-08-23,0.005,7.8,NA,8,18.262268041237114,18.262268041237114,monthly_climatology,1.4936569288813006,FALSE,U/S Houston STP
0400296,BULKLEY RIVER DOWSTREAM PE00287 HOUSTON SEWAGE,1986-10-09,0.016,7.6,NA,10,6.969175675675677,6.969175675675677,monthly_climatology,1.9066430222077417,FALSE,D/S Houston Sewage (2.4 km)
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,1992-07-13,0.059,8.1,NA,7,18.159218691588784,18.159218691588784,monthly_climatology,0.8615567635000396,FALSE,D/S Houston STP Outfall
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,1986-08-11,0.222,7.766666666666667,NA,8,18.262268041237114,18.262268041237114,monthly_climatology,1.5744767919479354,FALSE,D/S Houston STP Outfall
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,1986-09-15,0.014,7.9,NA,9,13.11209086694483,13.11209086694483,monthly_climatology,1.3117139967240508,FALSE,D/S Houston STP Outfall
0400296,BULKLEY RIVER DOWSTREAM PE00287 HOUSTON SEWAGE,1985-05-14,0.007,7.6,NA,5,8.656101618705035,8.656101618705035,monthly_climatology,1.874656280675294,FALSE,D/S Houston Sewage (2.4 km)
0400297,BULKLEY RIVER U/S HOUSTON STP,1989-08-08,0.005,8.4,NA,8,18.262268041237114,18.262268041237114,monthly_climatology,0.44664090012009067,FALSE,U/S Houston STP
0400297,BULKLEY RIVER U/S HOUSTON STP,1998-10-14,0.005,7.14,3.4,10,6.969175675675677,3.4,measured,1.9817859024278492,FALSE,U/S Houston STP
