ems_id,monitoring_location,date,year,month,parameter,result,unit,method_detection_limit,result_letter
0700084,GOOSLY LAKE PE04475 EQUITY SILVER,1982-05-26,1982,5,Specific Conductance,113,uS/cm,NA,NA
0700084,GOOSLY LAKE PE04475 EQUITY SILVER,1982-09-20,1982,9,pH,7.1,pH units,NA,NA
0400761,GETTY CREEK PE04475 EQUITY SILVER,1984-05-08,1984,5,Specific Conductance,950,uS/cm,NA,NA
0400296,BULKLEY RIVER DOWSTREAM PE00287 HOUSTON SEWAGE,1985-12-10,1985,12,Turbidity,1.9,NTU,NA,NA
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,1991-05-13,1991,5,pH,7.4,pH units,NA,NA
0700108,FOXY C UPSTREAM OF BRIDGE,1988-05-12,1988,5,pH,7.4,pH units,NA,NA
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,1986-05-20,1986,5,Residue: Non-filterable (TSS),388,mg/L,NA,NA
0700084,GOOSLY LAKE PE04475 EQUITY SILVER,1991-05-28,1991,5,Turbidity,3,NTU,NA,NA
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,1995-01-09,1995,1,Residue: Non-filterable (TSS),8,mg/L,NA,NA
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,1995-05-26,1995,5,Residue: Non-filterable (TSS),7,mg/L,NA,NA
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,1991-03-25,1991,3,pH,7.7,pH units,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1997-04-21,1997,4,Oxygen Dissolved,10.1,mg/L,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1997-04-28,1997,4,Temperature,9.9,C,NA,NA
E206601,EQUITY SILVER DIVERSION POND TO BESSEMER CK,1991-09-30,1991,9,Residue: Non-filterable (TSS),1,mg/L,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1996-11-15,1996,11,Temperature,5.5,C,NA,NA
0400764,LOWER FOXY CREEK - DOWNSTREAM OF EQUITY MINESITE,1986-01-06,1986,1,pH,1,pH units,NA,<
E216165,GOLDCORP EQUITY MINE (PE04475) TAILINGS POND SUPERNATANT,1991-07-29,1991,7,pH,7.9,pH units,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1999-02-05,1999,2,pH,7.01,pH units,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1999-02-08,1999,2,pH,6.89,pH units,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1998-01-07,1998,1,pH,7.02,pH units,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1999-03-08,1999,3,Temperature,2.5,C,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1997-12-20,1997,12,Temperature,3.4,C,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1997-12-31,1997,12,pH,6.93,pH units,NA,NA
E228917,MR-8856 KNOCKHOLT LANDFILL WELL BH-1,1997-10-30,1997,10,Specific Conductance,729,uS/cm,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1997-09-16,1997,9,pH,6.8,pH units,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1997-09-11,1997,9,pH,6.86,pH units,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1997-10-02,1997,10,Temperature,10.9,C,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1997-11-24,1997,11,pH,6.79,pH units,NA,NA
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,1998-03-18,1998,3,Oxygen Dissolved,14,mg/L,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1998-05-28,1998,5,pH,7.21,pH units,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1998-05-06,1998,5,Oxygen Dissolved,2,mg/L,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1998-09-15,1998,9,Specific Conductance,856,uS/cm,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1999-01-26,1999,1,Specific Conductance,1072,uS/cm,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1999-01-29,1999,1,Temperature,2.3,C,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1999-07-29,1999,7,pH,7.71,pH units,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1999-11-29,1999,11,Oxygen Dissolved,3.3,mg/L,NA,NA
0400297,BULKLEY RIVER U/S HOUSTON STP,1999-10-13,1999,10,Residue: Non-filterable (TSS),3,mg/L,NA,<
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1999-10-26,1999,10,Specific Conductance,772,uS/cm,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,2000-03-06,2000,3,Oxygen Dissolved,2.6,mg/L,NA,NA
E238566,UPPER AILPORT CREEK U/S,2000-08-03,2000,8,Residue: Non-filterable (TSS),414,mg/L,5,NA
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,2001-02-14,2001,2,Specific Conductance,235,uS/cm,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,2001-01-03,2001,1,Oxygen Dissolved,1.67,mg/L,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,2001-01-09,2001,1,Specific Conductance,1038,uS/cm,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,2000-10-10,2000,10,Specific Conductance,714,uS/cm,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,2000-10-10,2000,10,Temperature,9.3,C,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,2000-10-18,2000,10,Oxygen Dissolved,4.57,mg/L,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,2000-10-12,2000,10,Oxygen Dissolved,4.82,mg/L,NA,NA
E238623,BOB CREEK @ 12 KM,2009-09-01,2009,9,Residue: Non-filterable (TSS),4,mg/L,4,<
E294170,WQ E1 (GOOSLY LAKE TRIB),2014-04-30,2014,4,Residue: Non-filterable (TSS),4,mg/L,4,<
E294173,WQ E4 (47.5 PARROT FSR),2015-05-28,2015,5,Turbidity,1.69,NTU,0.1,NA
0400765,BUCK CK ABOVE BESSEMER PE04475 EQUITY SILVER,2016-03-28,2016,3,Residue: Non-filterable (TSS),3,mg/L,3,<
0400765,BUCK CK ABOVE BESSEMER PE04475 EQUITY SILVER,2017-05-23,2017,5,Residue: Non-filterable (TSS),3,mg/L,3,<
0400296,BULKLEY RIVER DOWSTREAM PE00287 HOUSTON SEWAGE,1984-04-04,1984,4,pH,7.6,pH units,NA,NA
0400761,GETTY CREEK PE04475 EQUITY SILVER,1984-05-08,1984,5,pH,3.7,pH units,NA,NA
0400296,BULKLEY RIVER DOWSTREAM PE00287 HOUSTON SEWAGE,1975-05-20,1975,5,pH,7.4,pH units,NA,NA
0700084,GOOSLY LAKE PE04475 EQUITY SILVER,1984-05-16,1984,5,Specific Conductance,114,uS/cm,NA,NA
0400763,UPPER FOXY CREEK - UPSTREAM OF EQUITY MINESITE,1982-06-01,1982,6,Residue: Non-filterable (TSS),28,mg/L,NA,NA
0400759,EQUITY SILVER PE04475 TAILINGS POND,1980-10-08,1980,10,Residue: Non-filterable (TSS),72,mg/L,NA,NA
0400766,BUCK CK AT GOOSLY LK PE04475 EQUITY SILVER,1983-06-14,1983,6,Residue: Non-filterable (TSS),1.6,mg/L,NA,NA
0400766,BUCK CK AT GOOSLY LK PE04475 EQUITY SILVER,1993-04-26,1993,4,Residue: Non-filterable (TSS),8,mg/L,NA,NA
0400765,BUCK CK ABOVE BESSEMER PE04475 EQUITY SILVER,1985-07-29,1985,7,pH,7.3,pH units,NA,NA
0400765,BUCK CK ABOVE BESSEMER PE04475 EQUITY SILVER,1985-08-06,1985,8,pH,7.7,pH units,NA,NA
0400765,BUCK CK ABOVE BESSEMER PE04475 EQUITY SILVER,1993-06-27,1993,6,Residue: Non-filterable (TSS),3,mg/L,NA,NA
0400763,UPPER FOXY CREEK - UPSTREAM OF EQUITY MINESITE,1995-06-27,1995,6,pH,7.53,pH units,NA,NA
0400765,BUCK CK ABOVE BESSEMER PE04475 EQUITY SILVER,1986-04-29,1986,4,pH,7.4,pH units,NA,NA
0400765,BUCK CK ABOVE BESSEMER PE04475 EQUITY SILVER,1995-01-30,1995,1,Residue: Non-filterable (TSS),3,mg/L,NA,NA
0400764,LOWER FOXY CREEK - DOWNSTREAM OF EQUITY MINESITE,1993-04-26,1993,4,Residue: Non-filterable (TSS),12,mg/L,NA,NA
0400764,LOWER FOXY CREEK - DOWNSTREAM OF EQUITY MINESITE,1993-11-29,1993,11,pH,6.95,pH units,NA,NA
0400764,LOWER FOXY CREEK - DOWNSTREAM OF EQUITY MINESITE,1994-04-25,1994,4,pH,6.94,pH units,NA,NA
0400766,BUCK CK AT GOOSLY LK PE04475 EQUITY SILVER,1989-07-04,1989,7,Residue: Non-filterable (TSS),1,mg/L,NA,<
0400765,BUCK CK ABOVE BESSEMER PE04475 EQUITY SILVER,1990-10-29,1990,10,Residue: Non-filterable (TSS),8.3,mg/L,NA,NA
0400766,BUCK CK AT GOOSLY LK PE04475 EQUITY SILVER,1990-04-23,1990,4,Residue: Non-filterable (TSS),8.7,mg/L,NA,NA
0700084,GOOSLY LAKE PE04475 EQUITY SILVER,1989-10-16,1989,10,Residue: Non-filterable (TSS),2,mg/L,NA,NA
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,1986-09-30,1986,9,Residue: Non-filterable (TSS),16,mg/L,NA,NA
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,1989-09-27,1989,9,pH,8.1,pH units,NA,NA
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,1985-12-10,1985,12,Specific Conductance,930,uS/cm,NA,NA
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,1986-02-10,1986,2,Residue: Non-filterable (TSS),3,mg/L,NA,NA
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,1993-01-11,1993,1,pH,7.34,pH units,NA,NA
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,1990-10-09,1990,10,Residue: Non-filterable (TSS),1,mg/L,NA,NA
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,1994-06-27,1994,6,Residue: Non-filterable (TSS),5,mg/L,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1997-07-30,1997,7,Specific Conductance,1058,uS/cm,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1997-07-02,1997,7,Specific Conductance,919,uS/cm,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1997-04-10,1997,4,Specific Conductance,780,uS/cm,NA,NA
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,2018-02-05,2018,2,Residue: Non-filterable (TSS),4.5,mg/L,3,NA
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,2018-02-19,2018,2,Residue: Non-filterable (TSS),3,mg/L,3,<
0400765,BUCK CK ABOVE BESSEMER PE04475 EQUITY SILVER,2018-06-25,2018,6,Residue: Non-filterable (TSS),3,mg/L,3,<
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,2018-10-01,2018,10,Residue: Non-filterable (TSS),3.7,mg/L,3,NA
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,2019-01-14,2019,1,Residue: Non-filterable (TSS),3,mg/L,3,<
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,2019-07-15,2019,7,Residue: Non-filterable (TSS),3,mg/L,3,<
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,2022-01-31,2022,1,Residue: Non-filterable (TSS),3,mg/L,3,<
0400763,UPPER FOXY CREEK - UPSTREAM OF EQUITY MINESITE,2023-07-31,2023,7,Residue: Non-filterable (TSS),3,mg/L,3,<
E285382,GOLDCORP EQUITY MINE (PE-04475) EMERGENCY POND DISCHARGE,2023-05-29,2023,5,Residue: Non-filterable (TSS),3,mg/L,3,<
E294174,WQ E5 (ALLEN CR),2013-09-26,2013,9,pH,7.92,pH units,NA,NA
E294174,WQ E5 (ALLEN CR),2014-05-14,2014,5,Specific Conductance,36.8,uS/cm,1,NA
E294174,WQ E5 (ALLEN CR),2015-06-24,2015,6,Specific Conductance,86.6,uS/cm,1,NA
0400766,BUCK CK AT GOOSLY LK PE04475 EQUITY SILVER,2016-03-28,2016,3,Residue: Non-filterable (TSS),3,mg/L,3,<
E307186,UBR D/S BULKLEY LAKE,2017-06-12,2017,6,Turbidity,5.59,NTU,0.1,NA
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,2017-09-18,2017,9,Residue: Non-filterable (TSS),5.4,mg/L,3,NA
0400763,UPPER FOXY CREEK - UPSTREAM OF EQUITY MINESITE,2018-12-17,2018,12,Residue: Non-filterable (TSS),3,mg/L,3,<
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,2019-12-16,2019,12,Residue: Non-filterable (TSS),3,mg/L,3,<
E216165,GOLDCORP EQUITY MINE (PE04475) TAILINGS POND SUPERNATANT,2019-11-25,2019,11,Residue: Non-filterable (TSS),30.6,mg/L,3,NA
E206601,EQUITY SILVER DIVERSION POND TO BESSEMER CK,2021-04-26,2021,4,Residue: Non-filterable (TSS),3,mg/L,3,<
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,2021-07-19,2021,7,Residue: Non-filterable (TSS),3,mg/L,3,<
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,2022-11-07,2022,11,Residue: Non-filterable (TSS),4.4,mg/L,3,NA
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,2023-07-04,2023,7,Residue: Non-filterable (TSS),3,mg/L,3,<
E216165,GOLDCORP EQUITY MINE (PE04475) TAILINGS POND SUPERNATANT,2023-11-29,2023,11,Residue: Non-filterable (TSS),3,mg/L,3,<
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,2024-02-20,2024,2,pH,8.04,pH units,0.1,NA
0400764,LOWER FOXY CREEK - DOWNSTREAM OF EQUITY MINESITE,1986-06-16,1986,6,Residue: Non-filterable (TSS),1,mg/L,NA,<
0400764,LOWER FOXY CREEK - DOWNSTREAM OF EQUITY MINESITE,1986-07-14,1986,7,pH,7.5,pH units,NA,NA
0400764,LOWER FOXY CREEK - DOWNSTREAM OF EQUITY MINESITE,1987-04-20,1987,4,pH,7.5,pH units,NA,NA
0400296,BULKLEY RIVER DOWSTREAM PE00287 HOUSTON SEWAGE,1985-03-11,1985,3,Turbidity,2.7,NTU,NA,NA
0700146,GOLDCORP EQUITY MINE (PE04475) SOUTHERN TAIL PIT WATER,1991-03-25,1991,3,pH,7.4,pH units,NA,NA
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,1985-11-25,1985,11,Residue: Non-filterable (TSS),4,mg/L,NA,NA
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,1988-08-29,1988,8,pH,8.1,pH units,NA,NA
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,1989-05-16,1989,5,pH,7.2,pH units,NA,NA
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,1986-12-03,1986,12,Residue: Non-filterable (TSS),1,mg/L,NA,NA
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,1990-08-27,1990,8,Residue: Non-filterable (TSS),1,mg/L,NA,NA
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,1995-02-14,1995,2,pH,7.27,pH units,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1997-08-14,1997,8,Temperature,19.9,C,NA,NA
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,1987-06-01,1987,6,pH,7.4,pH units,NA,NA
0700108,FOXY C UPSTREAM OF BRIDGE,1985-09-26,1985,9,Residue: Non-filterable (TSS),1,mg/L,NA,NA
0700108,FOXY C UPSTREAM OF BRIDGE,1987-04-20,1987,4,pH,7.8,pH units,NA,NA
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,1996-01-02,1996,1,Residue: Non-filterable (TSS),2,mg/L,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1997-02-14,1997,2,Temperature,3.3,C,NA,NA
E206292,BULKLEY LAKE AT DEEPEST POINT,1987-07-23,1987,7,pH,7,pH units,NA,NA
E206601,EQUITY SILVER DIVERSION POND TO BESSEMER CK,1991-10-28,1991,10,Residue: Non-filterable (TSS),20,mg/L,NA,NA
E206601,EQUITY SILVER DIVERSION POND TO BESSEMER CK,1995-06-15,1995,6,Residue: Non-filterable (TSS),1,mg/L,NA,<
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1996-12-20,1996,12,Specific Conductance,686,uS/cm,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1996-11-05,1996,11,Temperature,6.7,C,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1996-11-27,1996,11,Oxygen Dissolved,1.6,mg/L,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1996-10-09,1996,10,Specific Conductance,785,uS/cm,NA,NA
E216153,EQUITY PIEZOMETER RH-82-01 LU CK DIVERSION,1991-10-30,1991,10,pH,8.7,pH units,NA,NA
E216160,EQUITY PIEZOMETER RH-82-05 LOWER BESSEMER CK,1985-06-27,1985,6,pH,8,pH units,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1998-01-06,1998,1,Oxygen Dissolved,2,mg/L,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1999-03-12,1999,3,Specific Conductance,1158,uS/cm,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1997-09-09,1997,9,Specific Conductance,1060,uS/cm,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1997-10-06,1997,10,Oxygen Dissolved,3.1,mg/L,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1997-11-27,1997,11,pH,6.67,pH units,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1997-11-13,1997,11,Temperature,4.6,C,NA,NA
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,1996-01-17,1996,1,Residue: Non-filterable (TSS),3,mg/L,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1998-05-20,1998,5,Specific Conductance,1054,uS/cm,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1998-09-30,1998,9,Specific Conductance,826,uS/cm,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1998-08-27,1998,8,Specific Conductance,884,uS/cm,NA,NA
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,1998-08-11,1998,8,Residue: Non-filterable (TSS),1,mg/L,NA,<
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1998-12-04,1998,12,Temperature,3.5,C,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1998-12-09,1998,12,Temperature,4.3,C,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1999-01-22,1999,1,pH,7.05,pH units,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1999-04-20,1999,4,Specific Conductance,879,uS/cm,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1999-05-25,1999,5,Temperature,14.2,C,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1999-07-27,1999,7,Specific Conductance,823,uS/cm,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1999-07-30,1999,7,Temperature,18,C,NA,NA
0400297,BULKLEY RIVER U/S HOUSTON STP,1999-02-17,1999,2,Residue: Non-filterable (TSS),3,mg/L,NA,<
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1999-08-03,1999,8,Temperature,20.8,C,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1999-11-05,1999,11,Temperature,5.9,C,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,2000-03-07,2000,3,Temperature,3.1,C,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,2000-05-11,2000,5,Temperature,12.9,C,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,2000-05-11,2000,5,Specific Conductance,728,uS/cm,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,2001-01-09,2001,1,Temperature,2.4,C,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,2000-11-22,2000,11,pH,7.35,pH units,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,2000-07-14,2000,7,pH,8.54,pH units,NA,NA
E257276,MR-8856 BULKLEY RIVER UPSTREAM OF KNOCKHOLT LANDFILL,2004-10-13,2004,10,Specific Conductance,96,uS/cm,1,NA
E278909,OBS WELL 386 - HOUSTON,2010-03-16,2010,3,Specific Conductance,217,uS/cm,1,NA
E294172,WQ E3 (GOOSLY N FSR),2013-10-24,2013,10,pH,7.77,pH units,NA,NA
0400765,BUCK CK ABOVE BESSEMER PE04475 EQUITY SILVER,2016-12-19,2016,12,Residue: Non-filterable (TSS),3,mg/L,3,<
E307225,MCQUARRIE CREEK UPPER,2017-05-10,2017,5,Specific Conductance,71.7,uS/cm,2,NA
E285576,GOLDCORP EQUITY SILVER (PE04475) HDS PLANT CLARIFIER OVERFLOW,2017-09-11,2017,9,Residue: Non-filterable (TSS),80.2,mg/L,3,NA
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,1988-01-18,1988,1,pH,7.1,pH units,NA,NA
0700084,GOOSLY LAKE PE04475 EQUITY SILVER,1987-07-23,1987,7,Residue: Non-filterable (TSS),1,mg/L,NA,<
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,1992-03-02,1992,3,Residue: Non-filterable (TSS),5,mg/L,NA,NA
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,1988-06-27,1988,6,Residue: Non-filterable (TSS),28,mg/L,NA,NA
0700084,GOOSLY LAKE PE04475 EQUITY SILVER,1986-09-30,1986,9,Residue: Non-filterable (TSS),1,mg/L,NA,<
0700108,FOXY C UPSTREAM OF BRIDGE,1990-09-25,1990,9,pH,7.9,pH units,NA,NA
E206601,EQUITY SILVER DIVERSION POND TO BESSEMER CK,1995-05-26,1995,5,pH,7.31,pH units,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1996-11-13,1996,11,Oxygen Dissolved,2.8,mg/L,NA,NA
E206601,EQUITY SILVER DIVERSION POND TO BESSEMER CK,1993-05-25,1993,5,Residue: Non-filterable (TSS),5,mg/L,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1996-09-03,1996,9,pH,7.01,pH units,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1996-12-09,1996,12,Oxygen Dissolved,1.2,mg/L,NA,NA
E207068,MAXAN CREEK AT CONFLUENCE WITH BULKLEY LAKE,1987-08-05,1987,8,Specific Conductance,190,uS/cm,NA,NA
E207068,MAXAN CREEK AT CONFLUENCE WITH BULKLEY LAKE,1987-10-20,1987,10,Specific Conductance,173,uS/cm,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1997-01-28,1997,1,pH,5.98,pH units,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1997-01-14,1997,1,Temperature,3.5,C,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1997-01-09,1997,1,Oxygen Dissolved,1.9,mg/L,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1996-10-04,1996,10,pH,6.58,pH units,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1996-08-26,1996,8,Oxygen Dissolved,12,mg/L,NA,NA
E216154,EQUITY PIEZOMETER RH-82-02 W. SIDE WASTE DUMP,1985-09-30,1985,9,pH,7.6,pH units,NA,NA
E216161,EQUITY PIEZOMETER RH-82-06 #1 DAM SEEPAGE,1991-06-05,1991,6,pH,7.3,pH units,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1997-06-27,1997,6,Oxygen Dissolved,2.9,mg/L,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1997-05-12,1997,5,Temperature,12.8,C,NA,NA
0400297,BULKLEY RIVER U/S HOUSTON STP,1997-02-13,1997,2,pH,6.81,pH units,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1998-01-05,1998,1,Specific Conductance,1266,uS/cm,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1997-09-22,1997,9,pH,6.84,pH units,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1997-09-10,1997,9,Temperature,16.6,C,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1998-05-12,1998,5,pH,7.45,pH units,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1998-12-31,1998,12,pH,7.06,pH units,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1998-10-30,1998,10,pH,7,pH units,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1998-09-16,1998,9,pH,7.38,pH units,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1998-12-14,1998,12,Temperature,4.2,C,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1998-11-12,1998,11,Specific Conductance,903,uS/cm,NA,NA
0400297,BULKLEY RIVER U/S HOUSTON STP,1999-04-14,1999,4,Temperature,1.8,C,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1999-04-19,1999,4,pH,8.5,pH units,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1999-05-20,1999,5,pH,7.76,pH units,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1999-09-09,1999,9,pH,7.57,pH units,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1999-12-30,1999,12,pH,6.84,pH units,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1999-12-17,1999,12,pH,6.86,pH units,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1999-10-27,1999,10,Specific Conductance,779,uS/cm,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,2000-04-28,2000,4,pH,7.31,pH units,NA,NA
