ems_id,monitoring_location,date,year,month,parameter,param_abb,result,unit,method_detection_limit,result_letter,below_detect,latitude,longitude
0400296,BULKLEY RIVER DOWSTREAM PE00287 HOUSTON SEWAGE,1975-06-25,1975,6,Nitrogen - Nitrite Dissolved (NO2),no2,0.005,mg/L,NA,<,TRUE,54.3967,-126.7092
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,1974-09-24,1974,9,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.31,mg/L,NA,NA,FALSE,54.3936,-126.6725
0700084,GOOSLY LAKE PE04475 EQUITY SILVER,1983-05-04,1983,5,Nitrogen Total,tn,0.43,mg/L,NA,NA,FALSE,54.1769,-126.3597
0400296,BULKLEY RIVER DOWSTREAM PE00287 HOUSTON SEWAGE,1987-05-19,1987,5,Phosphorus Ort.Dis-P,srp,0.011,mg/L,NA,NA,FALSE,54.3967,-126.7092
0400296,BULKLEY RIVER DOWSTREAM PE00287 HOUSTON SEWAGE,1987-07-14,1987,7,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.02,mg/L,NA,NA,FALSE,54.3967,-126.7092
0700084,GOOSLY LAKE PE04475 EQUITY SILVER,1985-10-30,1985,10,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.02,mg/L,NA,<,TRUE,54.1769,-126.3597
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,1986-07-14,1986,7,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,3,mg/L,NA,NA,FALSE,54.1619,-126.2922
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,1986-09-22,1986,9,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.96,mg/L,NA,NA,FALSE,54.1619,-126.2922
0700084,GOOSLY LAKE PE04475 EQUITY SILVER,1989-05-16,1989,5,Nitrogen Kjel.Tot(N),tkn,0.44,mg/L,NA,NA,FALSE,54.1769,-126.3597
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1996-12-17,1996,12,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.549,mg/L,NA,NA,FALSE,54.395,-126.67
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1996-07-11,1996,7,Nitrogen - Nitrite Dissolved (NO2),no2,0.87,mg/L,NA,NA,FALSE,54.395,-126.67
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1997-10-10,1997,10,Phosphorus Total,tp,0.8,mg/L,NA,NA,FALSE,54.395,-126.67
0400297,BULKLEY RIVER U/S HOUSTON STP,1997-10-15,1997,10,Nitrogen Ammonia Dissolved,nh3,0.007,mg/L,NA,NA,FALSE,54.4006,-126.6675
0400297,BULKLEY RIVER U/S HOUSTON STP,1997-10-15,1997,10,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.008,mg/L,NA,<,TRUE,54.4006,-126.6675
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1998-06-18,1998,6,Phosphorus Ort.Dis-P,srp,0.5,mg/L,NA,NA,FALSE,54.395,-126.67
E235012,VANNER BYMAN WELL,1998-11-30,1998,11,Nitrogen - Nitrite Dissolved (NO2),no2,0.005,mg/L,NA,<,TRUE,54.5169,-126.4437
0400297,BULKLEY RIVER U/S HOUSTON STP,1999-04-14,1999,4,Nitrogen Ammonia Dissolved,nh3,0.06,mg/L,NA,NA,FALSE,54.4006,-126.6675
0400297,BULKLEY RIVER U/S HOUSTON STP,1999-12-15,1999,12,Nitrogen Ammonia Dissolved,nh3,0.08,mg/L,NA,NA,FALSE,54.4006,-126.6675
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1999-09-24,1999,9,Phosphorus Ort.Dis-P,srp,0.47,mg/L,NA,NA,FALSE,54.395,-126.67
E228918,MR-8856 KNOCKHOLT LANDFILL WELL BH-2A,2000-11-21,2000,11,Nitrogen Ammonia Dissolved,nh3,0.067,mg/L,0.005,NA,FALSE,54.440311,-126.526111
E294170,WQ E1 (GOOSLY LAKE TRIB),2013-12-11,2013,12,Nitrogen Total,tn,0.191,mg/L,0.02,NA,FALSE,54.167388,-126.351261
E294172,WQ E3 (GOOSLY N FSR),2013-09-26,2013,9,Nitrogen Total,tn,0.25,mg/L,0.02,NA,FALSE,54.158409,-126.312419
E294171,WQ E2 (PARROT FSR),2013-12-11,2013,12,Nitrogen Total,tn,0.247,mg/L,0.02,NA,FALSE,54.158524,-126.313944
E216165,GOLDCORP EQUITY MINE (PE04475) TAILINGS POND SUPERNATANT,2024-07-30,2024,7,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.03,mg/L,NA,<,TRUE,54.12127,-126.16326
E285576,GOLDCORP EQUITY SILVER (PE04475) HDS PLANT CLARIFIER OVERFLOW,2024-11-26,2024,11,Nitrate (NO3) Dissolved,no3,0.369,mg/L,0.1,NA,FALSE,54.11585,-126.16313
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1995-10-11,1995,10,Nitrogen Ammonia Dissolved,nh3,0.273,mg/L,NA,NA,FALSE,54.395,-126.67
0400296,BULKLEY RIVER DOWSTREAM PE00287 HOUSTON SEWAGE,1986-12-10,1986,12,Nitrogen Kjel.Tot(N),tkn,0.31,mg/L,NA,NA,FALSE,54.3967,-126.7092
0400765,BUCK CK ABOVE BESSEMER PE04475 EQUITY SILVER,1987-05-19,1987,5,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.02,mg/L,NA,<,TRUE,54.1556,-126.3069
0400297,BULKLEY RIVER U/S HOUSTON STP,1995-02-09,1995,2,Nitrogen Kjel.Tot(N),tkn,0.29,mg/L,NA,NA,FALSE,54.4006,-126.6675
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,1987-08-17,1987,8,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,1.8,mg/L,NA,NA,FALSE,54.1619,-126.2922
0700084,GOOSLY LAKE PE04475 EQUITY SILVER,1985-05-28,1985,5,Nitrogen Ammonia Dissolved,nh3,0.017,mg/L,NA,NA,FALSE,54.1769,-126.3597
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1989-07-31,1989,7,Phosphorus Total,tp,2.79,mg/L,NA,NA,FALSE,54.395,-126.67
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1997-10-09,1997,10,Phosphorus Total,tp,0.87,mg/L,NA,NA,FALSE,54.395,-126.67
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,1997-10-15,1997,10,Phosphorus Ort.Dis-P,srp,0.012,mg/L,NA,NA,FALSE,54.3936,-126.6725
0400297,BULKLEY RIVER U/S HOUSTON STP,1996-08-13,1996,8,Nitrogen Ammonia Dissolved,nh3,0.005,mg/L,NA,<,TRUE,54.4006,-126.6675
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,1996-03-06,1996,3,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.075,mg/L,NA,NA,FALSE,54.3936,-126.6725
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1998-08-26,1998,8,Phosphorus Ort.Dis-P,srp,0.47,mg/L,NA,NA,FALSE,54.395,-126.67
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1999-07-20,1999,7,Phosphorus Ort.Dis-P,srp,0.33,mg/L,NA,NA,FALSE,54.395,-126.67
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1999-07-12,1999,7,Phosphorus Ort.Dis-P,srp,0.4,mg/L,NA,NA,FALSE,54.395,-126.67
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,2000-02-16,2000,2,Nitrate (NO3) Dissolved,no3,0.092,mg/L,NA,NA,FALSE,54.3936,-126.6725
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,2000-10-18,2000,10,Nitrate (NO3) Dissolved,no3,3.61,mg/L,NA,NA,FALSE,54.395,-126.67
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,2000-11-15,2000,11,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,2.14,mg/L,NA,NA,FALSE,54.395,-126.67
E238623,BOB CREEK @ 12 KM,2009-09-01,2009,9,Nitrogen Kjel.Tot(N),tkn,0.07,mg/L,0.02,NA,FALSE,54.30685,-126.63222
E294172,WQ E3 (GOOSLY N FSR),2013-09-26,2013,9,Nitrogen Kjel.Tot(N),tkn,0.25,mg/L,0.02,NA,FALSE,54.158409,-126.312419
E294170,WQ E1 (GOOSLY LAKE TRIB),2013-09-26,2013,9,Nitrogen Ammonia Dissolved,nh3,0.034,mg/L,0.005,NA,FALSE,54.167388,-126.351261
E294173,WQ E4 (47.5 PARROT FSR),2014-05-14,2014,5,Phosphorus Total,tp,0.002,mg/L,0.002,<,TRUE,54.142522,-126.268519
E294174,WQ E5 (ALLEN CR),2015-10-22,2015,10,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.0055,mg/L,0.002,NA,FALSE,54.1333,-126.157254
0700146,GOLDCORP EQUITY MINE (PE04475) SOUTHERN TAIL PIT WATER,2016-02-29,2016,2,Phosphorus Total,tp,0.6,mg/L,0.6,<,TRUE,54.10468,-126.16326
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,1991-07-22,1991,7,Nitrogen Ammonia Dissolved,nh3,0.008,mg/L,NA,NA,FALSE,54.3936,-126.6725
0400296,BULKLEY RIVER DOWSTREAM PE00287 HOUSTON SEWAGE,1984-04-04,1984,4,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.15,mg/L,NA,NA,FALSE,54.3967,-126.7092
0400296,BULKLEY RIVER DOWSTREAM PE00287 HOUSTON SEWAGE,1984-10-24,1984,10,Phosphorus Ort.Dis-P,srp,0.014,mg/L,NA,NA,FALSE,54.3967,-126.7092
0400297,BULKLEY RIVER U/S HOUSTON STP,1986-09-15,1986,9,Phosphorus Ort.Dis-P,srp,0.003,mg/L,NA,NA,FALSE,54.4006,-126.6675
0400297,BULKLEY RIVER U/S HOUSTON STP,1988-08-29,1988,8,Nitrogen Ammonia Dissolved,nh3,0.005,mg/L,NA,<,TRUE,54.4006,-126.6675
0400763,UPPER FOXY CREEK - UPSTREAM OF EQUITY MINESITE,1987-01-26,1987,1,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.05,mg/L,NA,NA,FALSE,54.2117,-126.2878
0400296,BULKLEY RIVER DOWSTREAM PE00287 HOUSTON SEWAGE,1987-02-18,1987,2,Nitrogen Ammonia Dissolved,nh3,0.095,mg/L,NA,NA,FALSE,54.3967,-126.7092
E216165,GOLDCORP EQUITY MINE (PE04475) TAILINGS POND SUPERNATANT,2024-10-28,2024,10,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.101,mg/L,NA,<,TRUE,54.12127,-126.16326
E285350,GOLDCORP EQUITY MINE (PE04475) LU DIVERSION TO FOXY CK.,2024-11-18,2024,11,Phosphorus Total,tp,0.05,mg/L,0.05,<,TRUE,54.211333,-126.290667
0400296,BULKLEY RIVER DOWSTREAM PE00287 HOUSTON SEWAGE,1983-12-05,1983,12,Nitrogen Ammonia Dissolved,nh3,0.15,mg/L,NA,NA,FALSE,54.3967,-126.7092
0400296,BULKLEY RIVER DOWSTREAM PE00287 HOUSTON SEWAGE,1984-08-29,1984,8,Phosphorus Ort.Dis-P,srp,0.009,mg/L,NA,NA,FALSE,54.3967,-126.7092
0400201,BULKLEY R CONTROL AT HOUSTON EAST BRIDGE,1974-09-17,1974,9,Phosphorus Total,tp,0.015,mg/L,NA,NA,FALSE,54.4044,-126.6389
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,1983-08-16,1983,8,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,12.9,mg/L,NA,NA,FALSE,54.1619,-126.2922
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,1983-08-30,1983,8,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,18.2,mg/L,NA,NA,FALSE,54.1619,-126.2922
1130676,MCQUARRIE LAKE; DEEP STN,1983-09-21,1983,9,Phosphorus Total,tp,9400,ug/g,NA,NA,FALSE,54.5756,-126.6719
1130676,MCQUARRIE LAKE; DEEP STN,1983-09-21,1983,9,Phosphorus Ort.Dis-P,srp,0.003,mg/L,NA,<,TRUE,54.5756,-126.6719
1130676,MCQUARRIE LAKE; DEEP STN,1983-09-21,1983,9,Phosphorus Total,tp,9750,ug/g,NA,NA,FALSE,54.5756,-126.6719
0700084,GOOSLY LAKE PE04475 EQUITY SILVER,1985-07-17,1985,7,Nitrogen Ammonia Dissolved,nh3,0.009,mg/L,NA,NA,FALSE,54.1769,-126.3597
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,1985-12-09,1985,12,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,4.6,mg/L,NA,NA,FALSE,54.1619,-126.2922
0400297,BULKLEY RIVER U/S HOUSTON STP,1997-06-18,1997,6,Nitrogen Ammonia Dissolved,nh3,0.018,mg/L,NA,NA,FALSE,54.4006,-126.6675
0400297,BULKLEY RIVER U/S HOUSTON STP,1997-12-15,1997,12,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.035,mg/L,NA,NA,FALSE,54.4006,-126.6675
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1997-10-07,1997,10,Phosphorus Total,tp,0.87,mg/L,NA,NA,FALSE,54.395,-126.67
E228919,MR-8856 KNOCKHOLT LANDFILL WELL BH-2B,1997-10-30,1997,10,Phosphorus Ort.Dis-P,srp,0.05,mg/L,NA,<,TRUE,54.440311,-126.526111
0400297,BULKLEY RIVER U/S HOUSTON STP,1997-03-19,1997,3,Nitrogen Ammonia Dissolved,nh3,0.007,mg/L,NA,NA,FALSE,54.4006,-126.6675
0400297,BULKLEY RIVER U/S HOUSTON STP,1996-06-12,1996,6,Nitrogen - Nitrite Dissolved (NO2),no2,0.002,mg/L,NA,NA,FALSE,54.4006,-126.6675
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1996-08-13,1996,8,Nitrogen - Nitrite Dissolved (NO2),no2,0.181,mg/L,NA,NA,FALSE,54.395,-126.67
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1998-07-13,1998,7,Phosphorus Ort.Dis-P,srp,0.4,mg/L,NA,NA,FALSE,54.395,-126.67
0400297,BULKLEY RIVER U/S HOUSTON STP,1998-09-16,1998,9,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.006,mg/L,NA,<,TRUE,54.4006,-126.6675
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1999-02-17,1999,2,Nitrogen - Nitrite Dissolved (NO2),no2,0.018,mg/L,NA,NA,FALSE,54.395,-126.67
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1999-07-09,1999,7,Phosphorus Ort.Dis-P,srp,0.53,mg/L,NA,NA,FALSE,54.395,-126.67
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,1999-03-17,1999,3,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.064,mg/L,NA,NA,FALSE,54.3936,-126.6725
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,2000-04-12,2000,4,Nitrogen - Nitrite Dissolved (NO2),no2,0.003,mg/L,NA,NA,FALSE,54.3936,-126.6725
0400297,BULKLEY RIVER U/S HOUSTON STP,2000-05-17,2000,5,Nitrogen Ammonia Dissolved,nh3,NA,mg/L,NA,NA,FALSE,54.4006,-126.6675
E228917,MR-8856 KNOCKHOLT LANDFILL WELL BH-1,2003-03-03,2003,3,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.012,mg/L,0.002,NA,FALSE,54.4389,-126.5272
E294173,WQ E4 (47.5 PARROT FSR),2014-07-30,2014,7,Nitrogen - Nitrite Dissolved (NO2),no2,0.002,mg/L,0.002,<,TRUE,54.142522,-126.268519
E294170,WQ E1 (GOOSLY LAKE TRIB),2013-11-21,2013,11,Nitrogen - Nitrite Dissolved (NO2),no2,0.002,mg/L,0.002,NA,FALSE,54.167388,-126.351261
E294174,WQ E5 (ALLEN CR),2015-06-24,2015,6,Nitrogen Ammonia Dissolved,nh3,0.015,mg/L,0.005,NA,FALSE,54.1333,-126.157254
E294172,WQ E3 (GOOSLY N FSR),2015-05-28,2015,5,Nitrogen Kjel.Tot(N),tkn,0.379,mg/L,0.02,NA,FALSE,54.158409,-126.312419
E294170,WQ E1 (GOOSLY LAKE TRIB),2015-10-22,2015,10,Phosphorus Total,tp,0.0386,mg/L,0.002,NA,FALSE,54.167388,-126.351261
E307184,UBR NORTH ROAD,2017-05-10,2017,5,Nitrate (NO3) Dissolved,no3,0.0155,mg/L,0.005,NA,FALSE,54.39864,-126.718
E307186,UBR D/S BULKLEY LAKE,2017-07-11,2017,7,Phosphorus Ort.Dis-P,srp,0.001,mg/L,0.001,<,TRUE,54.40307,-126.171
0700146,GOLDCORP EQUITY MINE (PE04475) SOUTHERN TAIL PIT WATER,2017-01-30,2017,1,Phosphorus Total,tp,0.5,mg/L,0.5,<,TRUE,54.10468,-126.16326
E216165,GOLDCORP EQUITY MINE (PE04475) TAILINGS POND SUPERNATANT,2016-08-29,2016,8,Nitrogen Ammonia Dissolved,nh3,0.0062,mg/L,0.005,NA,FALSE,54.12127,-126.16326
0400765,BUCK CK ABOVE BESSEMER PE04475 EQUITY SILVER,2018-06-18,2018,6,Phosphorus Total Dissolved,tdp,0.3,mg/L,0.3,<,TRUE,54.1556,-126.3069
E294174,WQ E5 (ALLEN CR),2014-05-14,2014,5,Nitrate (NO3) Dissolved,no3,0.0035,mg/L,0.002,NA,FALSE,54.1333,-126.157254
E294173,WQ E4 (47.5 PARROT FSR),2013-11-21,2013,11,Nitrogen Kjel.Tot(N),tkn,0.239,mg/L,0.02,NA,FALSE,54.142522,-126.268519
E294174,WQ E5 (ALLEN CR),2014-07-30,2014,7,Phosphorus Ort.Dis-P,srp,0.053,mg/L,0.001,NA,FALSE,54.1333,-126.157254
E294171,WQ E2 (PARROT FSR),2015-08-19,2015,8,Nitrogen Ammonia Dissolved,nh3,0.024,mg/L,0.005,NA,FALSE,54.158524,-126.313944
E307225,MCQUARRIE CREEK UPPER,2017-06-12,2017,6,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.006,mg/L,NA,<,TRUE,54.556164,-126.579686
E307185,MCQUARRIE CREEK - LOWER,2017-02-01,2017,2,Nitrogen Total,tn,0.248,mg/L,0.03,NA,FALSE,54.51389,-126.4636
E307184,UBR NORTH ROAD,2017-01-03,2017,1,Nitrogen Total,tn,0.351,mg/L,0.03,NA,FALSE,54.39864,-126.718
E216165,GOLDCORP EQUITY MINE (PE04475) TAILINGS POND SUPERNATANT,2017-07-31,2017,7,Phosphorus Total Dissolved,tdp,0.3,mg/L,0.3,<,TRUE,54.12127,-126.16326
0400766,BUCK CK AT GOOSLY LK PE04475 EQUITY SILVER,2018-05-28,2018,5,Phosphorus Total,tp,0.3,mg/L,0.3,<,TRUE,54.1681,-126.3322
0400764,LOWER FOXY CREEK - DOWNSTREAM OF EQUITY MINESITE,2019-03-25,2019,3,Phosphorus Total Dissolved,tdp,0.3,mg/L,0.3,<,TRUE,54.2153,-126.24
0400763,UPPER FOXY CREEK - UPSTREAM OF EQUITY MINESITE,2019-03-25,2019,3,Phosphorus Total Dissolved,tdp,0.3,mg/L,0.3,<,TRUE,54.2117,-126.2878
0400764,LOWER FOXY CREEK - DOWNSTREAM OF EQUITY MINESITE,2019-05-13,2019,5,Phosphorus Total Dissolved,tdp,0.3,mg/L,0.3,<,TRUE,54.2153,-126.24
E216165,GOLDCORP EQUITY MINE (PE04475) TAILINGS POND SUPERNATANT,2019-07-15,2019,7,Nitrate (NO3) Dissolved,no3,0.028,mg/L,0.025,NA,FALSE,54.12127,-126.16326
0400766,BUCK CK AT GOOSLY LK PE04475 EQUITY SILVER,2019-12-16,2019,12,Phosphorus Total Dissolved,tdp,0.3,mg/L,0.3,<,TRUE,54.1681,-126.3322
E216165,GOLDCORP EQUITY MINE (PE04475) TAILINGS POND SUPERNATANT,2019-11-25,2019,11,Phosphorus Total Dissolved,tdp,0.3,mg/L,0.3,<,TRUE,54.12127,-126.16326
E216165,GOLDCORP EQUITY MINE (PE04475) TAILINGS POND SUPERNATANT,2020-01-27,2020,1,Nitrogen - Nitrite Dissolved (NO2),no2,0.005,mg/L,0.005,<,TRUE,54.12127,-126.16326
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,2021-06-21,2021,6,Phosphorus Total Dissolved,tdp,0.6,mg/L,0.6,<,TRUE,54.1619,-126.2922
E285382,GOLDCORP EQUITY MINE (PE-04475) EMERGENCY POND DISCHARGE,2023-05-08,2023,5,Phosphorus Total Dissolved,tdp,0.05,mg/L,0.05,<,TRUE,54.11576,-126.1701
0400764,LOWER FOXY CREEK - DOWNSTREAM OF EQUITY MINESITE,2022-08-31,2022,8,Phosphorus Total,tp,0.052,mg/L,0.05,NA,FALSE,54.2153,-126.24
0400763,UPPER FOXY CREEK - UPSTREAM OF EQUITY MINESITE,2022-08-10,2022,8,Phosphorus Total Dissolved,tdp,0.05,mg/L,0.05,<,TRUE,54.2117,-126.2878
0400765,BUCK CK ABOVE BESSEMER PE04475 EQUITY SILVER,2023-05-02,2023,5,Phosphorus Total,tp,0.112,mg/L,0.05,NA,FALSE,54.1556,-126.3069
0700146,GOLDCORP EQUITY MINE (PE04475) SOUTHERN TAIL PIT WATER,2024-04-30,2024,4,Phosphorus Total,tp,1,mg/L,1,<,TRUE,54.10468,-126.16326
0400764,LOWER FOXY CREEK - DOWNSTREAM OF EQUITY MINESITE,2024-06-04,2024,6,Phosphorus Total Dissolved,tdp,0.3,mg/L,0.3,<,TRUE,54.2153,-126.24
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1995-10-11,1995,10,Nitrogen - Nitrite Dissolved (NO2),no2,0.509,mg/L,NA,NA,FALSE,54.395,-126.67
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1996-07-31,1996,7,Phosphorus Ort.Dis-P,srp,0.47,mg/L,NA,NA,FALSE,54.395,-126.67
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1996-07-05,1996,7,Nitrogen - Nitrite Dissolved (NO2),no2,0.47,mg/L,NA,NA,FALSE,54.395,-126.67
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,1997-11-12,1997,11,Nitrogen - Nitrite Dissolved (NO2),no2,0.003,mg/L,NA,NA,FALSE,54.3936,-126.6725
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,1996-07-16,1996,7,Nitrate (NO3) Dissolved,no3,0.005,mg/L,NA,<,TRUE,54.3936,-126.6725
0400297,BULKLEY RIVER U/S HOUSTON STP,1996-03-06,1996,3,Nitrogen Ammonia Dissolved,nh3,0.005,mg/L,NA,<,TRUE,54.4006,-126.6675
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,1998-08-11,1998,8,Nitrogen Ammonia Dissolved,nh3,0.05,mg/L,NA,NA,FALSE,54.3936,-126.6725
0400297,BULKLEY RIVER U/S HOUSTON STP,1999-03-17,1999,3,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.059,mg/L,NA,NA,FALSE,54.4006,-126.6675
0400297,BULKLEY RIVER U/S HOUSTON STP,1999-09-15,1999,9,Nitrogen Ammonia Dissolved,nh3,0.04,mg/L,NA,NA,FALSE,54.4006,-126.6675
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1999-08-27,1999,8,Phosphorus Ort.Dis-P,srp,0.47,mg/L,NA,NA,FALSE,54.395,-126.67
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,1999-09-15,1999,9,Nitrate (NO3) Dissolved,no3,0.005,mg/L,NA,NA,FALSE,54.3936,-126.6725
E228921,MR-8856 KNOCKHOLT LANDFILL WELL BH-4,2000-11-21,2000,11,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.034,mg/L,NA,<,TRUE,54.4419,-126.525
E228920,MR-8856 KNOCKHOLT LANDFILL WELL BH-3,2006-10-19,2006,10,Nitrogen - Nitrite Dissolved (NO2),no2,0.035,mg/L,0.002,NA,FALSE,54.4414,-126.5306
E294171,WQ E2 (PARROT FSR),2013-11-21,2013,11,Nitrogen Ammonia Dissolved,nh3,0.0099,mg/L,0.005,NA,FALSE,54.158524,-126.313944
E294170,WQ E1 (GOOSLY LAKE TRIB),2014-04-30,2014,4,Nitrogen Kjel.Tot(N),tkn,0.745,mg/L,0.02,NA,FALSE,54.167388,-126.351261
0400764,LOWER FOXY CREEK - DOWNSTREAM OF EQUITY MINESITE,2016-05-16,2016,5,Phosphorus Total Dissolved,tdp,0.3,mg/L,0.3,<,TRUE,54.2153,-126.24
E294173,WQ E4 (47.5 PARROT FSR),2015-05-28,2015,5,Phosphorus Ort.Dis-P,srp,0.0048,mg/L,0.001,NA,FALSE,54.142522,-126.268519
E216165,GOLDCORP EQUITY MINE (PE04475) TAILINGS POND SUPERNATANT,2016-07-25,2016,7,Phosphorus Total Dissolved,tdp,0.3,mg/L,0.3,<,TRUE,54.12127,-126.16326
E294170,WQ E1 (GOOSLY LAKE TRIB),2015-10-22,2015,10,Nitrogen Kjel.Tot(N),tkn,0.412,mg/L,0.02,NA,FALSE,54.167388,-126.351261
E307186,UBR D/S BULKLEY LAKE,2017-05-10,2017,5,Nitrogen Kjel.Tot(N),tkn,0.444,mg/L,0.05,NA,FALSE,54.40307,-126.171
E307186,UBR D/S BULKLEY LAKE,2017-01-03,2017,1,Phosphorus Ort.Dis-P,srp,0.0271,mg/L,0.001,NA,FALSE,54.40307,-126.171
E216165,GOLDCORP EQUITY MINE (PE04475) TAILINGS POND SUPERNATANT,2017-03-27,2017,3,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.03,mg/L,NA,<,TRUE,54.12127,-126.16326
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,2017-11-13,2017,11,Phosphorus Ort.Dis-P,srp,0.001,mg/L,0.001,<,TRUE,54.1619,-126.2922
E278909,OBS WELL 386 - HOUSTON,2019-08-23,2019,8,Nitrogen - Nitrite Dissolved (NO2),no2,0.001,mg/L,0.001,<,TRUE,54.400036,-126.655455
E278909,OBS WELL 386 - HOUSTON,2019-08-23,2019,8,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.0032,mg/L,0.0032,<,TRUE,54.400036,-126.655455
E228917,MR-8856 KNOCKHOLT LANDFILL WELL BH-1,2006-11-19,2006,11,Phosphorus Total Dissolved,tdp,0.1,mg/L,0.1,<,TRUE,54.4389,-126.5272
0400297,BULKLEY RIVER U/S HOUSTON STP,2012-08-29,2012,8,Nitrogen Ammonia Dissolved,nh3,0.011,mg/L,0.005,NA,FALSE,54.4006,-126.6675
E294173,WQ E4 (47.5 PARROT FSR),2013-11-21,2013,11,Nitrogen - Nitrite Dissolved (NO2),no2,0.0021,mg/L,0.002,NA,FALSE,54.142522,-126.268519
E285576,GOLDCORP EQUITY SILVER (PE04475) HDS PLANT CLARIFIER OVERFLOW,2016-07-18,2016,7,Phosphorus Total,tp,0.6,mg/L,0.6,<,TRUE,54.11585,-126.16313
E294170,WQ E1 (GOOSLY LAKE TRIB),2015-07-22,2015,7,Nitrogen Total,tn,0.637,mg/L,0.02,NA,FALSE,54.167388,-126.351261
